timestamp,mac,device_id,firmware_version,board_type,rssi,resolution,jpeg_quality,image_size,duration,sync_delay
2025-09-02 00:12:25,4C:A0:4C:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-16,14,10,63755,5.9749369621276855,2
2025-09-02 00:12:25,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-28,14,10,41822,5.850444793701172,2
2025-09-02 00:12:21,38:26:67:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-18,14,10,70835,2.182805061340332,2
2025-09-02 00:12:21,98:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-10,14,10,57184,2.150416135787964,2
2025-09-02 00:12:09,D8:79:A9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-29,14,10,38548,6.044384002685547,2
2025-09-02 00:12:06,38:26:67:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-17,14,10,70922,2.945697784423828,2
2025-09-02 00:12:06,98:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-10,14,10,57121,2.6654772758483887,2
2025-09-02 00:12:05,B0:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-9,14,10,62461,2.282282590866089,2
2025-09-02 00:12:05,4C:A0:4C:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-16,14,10,63857,2.2521119117736816,2
2025-09-02 00:12:05,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-28,14,10,41823,2.104405403137207,2
2025-09-02 00:11:53,D8:79:A9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-28,14,10,38461,7.468028783798218,2
2025-09-02 00:11:48,38:26:67:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-17,14,10,70763,2.9151992797851562,2
2025-09-02 00:11:48,B0:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-9,14,10,62595,2.283442497253418,2
2025-09-02 00:11:48,4C:A0:4C:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-63,14,10,63870,2.231638193130493,2
2025-09-02 00:11:48,98:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-10,14,10,57115,2.1569509506225586,2
2025-09-02 00:11:48,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-28,14,10,41805,2.1048882007598877,2
2025-09-02 00:11:35,D8:79:A9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-29,14,10,38484,6.061356544494629,2
2025-09-02 00:11:32,38:26:67:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-17,14,10,71046,2.9253592491149902,2
2025-09-02 00:11:31,98:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-11,14,10,57077,2.1705055236816406,2
2025-09-02 00:11:19,B0:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-9,14,10,62619,6.361002683639526,2
2025-09-02 00:11:19,4C:A0:4C:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-16,14,10,63945,6.050498962402344,2
2025-09-02 00:11:19,D8:79:A9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-29,14,10,38579,6.032965660095215,2
2025-09-02 00:11:19,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-28,14,10,41706,5.873955249786377,2
2025-09-02 00:11:18,38:26:67:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-17,14,10,71102,5.114386796951294,2
2025-09-02 00:11:18,98:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-11,14,10,57167,4.8145225048065186,2
2025-09-02 00:11:03,B0:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-8,14,10,62492,6.309753894805908,2
2025-09-02 00:11:03,D8:79:A9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-29,14,10,38443,6.060043096542358,2
2025-09-02 00:11:02,4C:A0:4C:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-16,14,10,63840,5.963294744491577,2
2025-09-02 00:11:02,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-28,14,10,41687,5.860577821731567,2
2025-09-02 00:10:59,38:26:67:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-17,14,10,71070,2.17193603515625,2
2025-09-02 00:10:59,98:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-12,14,10,57293,2.1533315181732178,2
2025-09-02 00:10:46,B0:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-9,14,10,62664,6.328099250793457,2
2025-09-02 00:10:46,4C:A0:4C:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-16,14,10,63955,6.0709710121154785,2
2025-09-02 00:10:46,D8:79:A9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-29,14,10,38553,6.052680969238281,2
2025-09-02 00:10:46,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-27,14,10,41832,5.878081560134888,2
2025-09-02 00:10:42,38:26:67:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-17,14,10,70763,2.188854455947876,2
2025-09-02 00:10:42,98:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-10,14,10,57087,2.1769046783447266,2
2025-09-02 00:10:30,B0:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-9,14,10,62525,6.31847071647644,2
2025-09-02 00:10:30,D8:79:A9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-29,14,10,38496,6.073668479919434,2
2025-09-02 00:10:30,4C:A0:4C:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-16,14,10,63837,5.996074438095093,2
2025-09-02 00:10:30,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-29,14,10,41834,5.871310472488403,2
2025-09-02 00:10:26,98:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-10,14,10,57247,2.1962082386016846,2
2025-09-02 00:10:26,38:26:67:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-17,14,10,71121,2.1976559162139893,2
2025-09-02 00:10:14,B0:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-9,14,10,62479,6.334996223449707,2
2025-09-02 00:10:13,D8:79:A9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-38,14,10,38535,6.081858396530151,2
2025-09-02 00:10:13,4C:A0:4C:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-16,14,10,63908,5.979723691940308,2
2025-09-02 00:10:13,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-27,14,10,41826,5.901431083679199,2
2025-09-02 00:10:10,38:26:67:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-17,14,10,70931,2.210174798965454,2
2025-09-02 00:10:10,98:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-11,14,10,57200,2.1958348751068115,2
2025-09-02 00:09:57,B0:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-8,14,10,62372,6.468570232391357,2
2025-09-02 00:09:57,4C:A0:4C:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-15,14,10,63947,5.996504068374634,2
2025-09-02 00:09:57,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-27,14,10,41800,5.899469614028931,2
2025-09-02 00:09:54,38:26:67:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-18,14,10,70861,3.1644911766052246,2
2025-09-02 00:09:54,98:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-14,14,10,57460,2.9066944122314453,2
2025-09-02 00:09:53,D8:79:A9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-38,14,10,38552,2.2113144397735596,2
2025-09-02 00:09:41,B0:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-8,14,10,62475,6.353164196014404,2
2025-09-02 00:09:40,4C:A0:4C:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-16,14,10,63892,5.966924667358398,2
2025-09-02 00:09:40,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-27,14,10,41768,5.888823747634888,2
2025-09-02 00:09:37,38:26:67:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-17,14,10,71057,2.898103713989258,2
2025-09-02 00:09:37,98:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-11,14,10,57389,2.827387571334839,2
2025-09-02 00:09:37,D8:79:A9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-30,14,10,38589,2.2025394439697266,2
2025-09-02 00:09:16,B0:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-8,14,10,62651,6.336850166320801,2
2025-09-02 00:09:15,D8:79:A9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-30,14,10,38552,6.083003044128418,2
2025-09-02 00:09:15,4C:A0:4C:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-15,14,10,63962,5.984739303588867,2
2025-09-02 00:09:15,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-28,14,10,41783,5.899908542633057,2
2025-09-02 00:09:12,38:26:67:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-17,14,10,70802,2.9287772178649902,2
2025-09-02 00:09:12,98:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-11,14,10,57309,2.812831163406372,2
2025-09-02 00:08:59,B0:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-66,14,10,62475,6.399582386016846,2
2025-09-02 00:08:59,D8:79:A9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-38,14,10,38438,6.08232307434082,2
2025-09-02 00:08:59,4C:A0:4C:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-16,14,10,64062,6.014014959335327,2
2025-09-02 00:08:59,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-27,14,10,41702,5.8841142654418945,2
2025-09-02 00:08:56,38:26:67:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-17,14,10,70959,3.0160117149353027,2
2025-09-02 00:08:55,98:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-10,14,10,57246,2.1812357902526855,2
2025-09-02 00:08:43,B0:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-65,14,10,62673,6.351155757904053,2
2025-09-02 00:08:42,D8:79:A9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-30,14,10,38561,6.0755579471588135,2
2025-09-02 00:08:42,4C:A0:4C:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-16,14,10,64199,6.002960205078125,2
2025-09-02 00:08:42,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-28,14,10,41731,5.89132833480835,2
2025-09-02 00:08:39,38:26:67:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-17,14,10,71166,3.05991268157959,2
2025-09-02 00:08:39,98:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-10,14,10,57377,2.1984851360321045,2
2025-09-02 00:08:26,B0:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-8,14,10,62653,6.3615639209747314,2
2025-09-02 00:08:26,D8:79:A9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-29,14,10,38571,6.124720335006714,2
2025-09-02 00:08:26,4C:A0:4C:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-15,14,10,63954,5.985527515411377,2
2025-09-02 00:08:26,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-27,14,10,41698,5.906296014785767,2
2025-09-02 00:08:23,38:26:67:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-17,14,10,71125,3.0365469455718994,2
2025-09-02 00:08:22,98:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-11,14,10,57377,2.1890900135040283,2
2025-09-02 00:08:10,B0:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-9,14,10,62543,6.347517251968384,2
2025-09-02 00:08:10,4C:A0:4C:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-16,14,10,64043,6.1372315883636475,2
2025-09-02 00:08:10,D8:79:A9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-30,14,10,38452,6.0943443775177,2
2025-09-02 00:08:10,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-28,14,10,41869,5.898970127105713,2
2025-09-02 00:08:06,38:26:67:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-18,14,10,71072,2.3319578170776367,2
2025-09-02 00:08:06,98:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-10,14,10,57427,2.1697559356689453,2
2025-09-02 00:07:54,B0:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-9,14,10,62773,6.342126131057739,2
2025-09-02 00:07:53,D8:79:A9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-30,14,10,38452,6.043169736862183,2
2025-09-02 00:07:53,4C:A0:4C:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-16,14,10,64000,5.983582019805908,2
2025-09-02 00:07:53,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-28,14,10,41781,5.886361598968506,2
2025-09-02 00:07:50,98:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-10,14,10,57295,2.219165325164795,2
2025-09-02 00:07:49,38:26:67:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-17,14,10,71181,2.215879440307617,2
2025-09-02 00:07:37,B0:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-8,14,10,62793,6.331757068634033,2
2025-09-02 00:07:37,D8:79:A9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-30,14,10,38522,6.0946009159088135,2
2025-09-02 00:07:37,4C:A0:4C:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-16,14,10,64036,5.980656862258911,2
2025-09-02 00:07:37,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-28,14,10,41768,5.899209976196289,2
2025-09-02 00:07:33,38:26:67:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-18,14,10,70903,2.178692102432251,2
2025-09-02 00:07:33,98:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-11,14,10,57333,2.167907476425171,2
2025-09-02 00:07:21,B0:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-9,14,10,62632,6.414773225784302,2
2025-09-02 00:07:21,4C:A0:4C:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-15,14,10,64022,6.106084823608398,2
2025-09-02 00:07:21,D8:79:A9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-29,14,10,38547,6.086835145950317,2
2025-09-02 00:07:20,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-28,14,10,41864,5.902109622955322,2
2025-09-02 00:07:18,38:26:67:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-17,14,10,71200,3.543179750442505,2
2025-09-02 00:07:18,98:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-10,14,10,57422,3.197439432144165,2
2025-09-02 00:07:04,B0:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-8,14,10,62594,6.361936569213867,2
2025-09-02 00:07:04,D8:79:A9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-37,14,10,38480,6.110368490219116,2
2025-09-02 00:07:04,4C:A0:4C:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-16,14,10,64273,5.973982334136963,2
2025-09-02 00:07:04,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-28,14,10,41741,5.910878419876099,2
2025-09-02 00:07:00,38:26:67:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-17,14,10,70970,2.1793551445007324,2
2025-09-02 00:07:00,98:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-10,14,10,57343,2.1782097816467285,2
2025-09-02 00:06:48,B0:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-8,14,10,62740,6.359804630279541,2
2025-09-02 00:06:48,D8:79:A9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-29,14,10,38468,6.0961432456970215,2
2025-09-02 00:06:48,4C:A0:4C:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-16,14,10,64262,5.987235069274902,2
2025-09-02 00:06:48,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-28,14,10,41753,5.905216693878174,2
2025-09-02 00:06:44,38:26:67:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-17,14,10,71308,2.207159996032715,2
2025-09-02 00:06:44,98:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-12,14,10,57530,2.178964853286743,2
2025-09-02 00:06:32,B0:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-9,14,10,62441,6.4756927490234375,2
2025-09-02 00:06:31,4C:A0:4C:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-15,14,10,64347,6.228575706481934,2
2025-09-02 00:06:31,D8:79:A9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-28,14,10,38450,6.087400197982788,2
2025-09-02 00:06:31,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-27,14,10,41717,5.926037073135376,2
2025-09-02 00:06:30,38:26:67:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-17,14,10,71215,4.9181389808654785,2
2025-09-02 00:06:30,98:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-11,14,10,57580,4.592251300811768,2
2025-09-02 00:06:15,B0:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-9,14,10,62551,6.342005729675293,2
2025-09-02 00:06:15,D8:79:A9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-29,14,10,38511,6.101714849472046,2
2025-09-02 00:06:15,4C:A0:4C:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-15,14,10,64227,5.98935341835022,2
2025-09-02 00:06:15,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-28,14,10,41774,5.928843975067139,2
2025-09-02 00:06:11,38:26:67:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-17,14,10,71392,2.209078073501587,2
2025-09-02 00:06:11,98:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-13,14,10,57563,2.186246395111084,2
2025-09-02 00:05:59,B0:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-66,14,10,62483,6.438691139221191,2
2025-09-02 00:05:58,D8:79:A9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-29,14,10,38452,6.0827789306640625,2
2025-09-02 00:05:58,4C:A0:4C:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-16,14,10,64191,6.087070465087891,2
2025-09-02 00:05:58,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-28,14,10,41615,5.941059827804565,2
2025-09-02 00:05:55,38:26:67:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-17,14,10,71434,2.2765913009643555,2
2025-09-02 00:05:54,98:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-9,14,10,57506,2.1999189853668213,2
2025-09-02 00:05:33,B0:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-8,14,10,62777,6.446470499038696,2
2025-09-02 00:05:33,D8:79:A9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-29,14,10,38550,6.110311985015869,2
2025-09-02 00:05:33,4C:A0:4C:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-15,14,10,64604,6.060236930847168,2
2025-09-02 00:05:33,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-27,14,10,41827,5.921625137329102,2
2025-09-02 00:05:30,98:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-11,14,10,57726,2.658087730407715,2
2025-09-02 00:05:17,B0:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-9,14,10,62657,6.366783380508423,2
2025-09-02 00:05:17,D8:79:A9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-29,14,10,38537,6.113373756408691,2
2025-09-02 00:05:17,4C:A0:4C:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-16,14,10,64579,5.980400323867798,2
2025-09-02 00:05:17,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-27,14,10,41814,5.937591552734375,2
2025-09-02 00:05:13,98:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-10,14,10,57513,2.2271957397460938,2
2025-09-02 00:05:13,38:26:67:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-17,14,10,71660,2.2157764434814453,2
2025-09-02 00:05:01,38:26:67:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-17,14,10,71685,2.2781169414520264,2
2025-09-02 00:05:01,98:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-12,14,10,57857,2.2747933864593506,2
2025-09-02 00:05:01,B0:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-8,14,10,62632,2.271063804626465,2
2025-09-02 00:05:01,4C:A0:4C:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-16,14,10,64673,2.248626232147217,2
2025-09-02 00:05:01,D8:79:A9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-29,14,10,38449,2.2356953620910645,2
2025-09-02 00:05:00,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-27,14,10,41778,2.1423866748809814,2
2025-09-02 00:04:48,38:26:67:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-17,14,10,71829,2.2862296104431152,2
2025-09-02 00:04:48,B0:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-9,14,10,62797,2.271958351135254,2
2025-09-02 00:04:48,98:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-12,14,10,57606,2.2607901096343994,2
2025-09-02 00:04:48,D8:79:A9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-28,14,10,38559,2.2428441047668457,2
2025-09-02 00:04:48,4C:A0:4C:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-15,14,10,64497,2.241903305053711,2
2025-09-02 00:04:48,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-28,14,10,41871,2.1162831783294678,2
2025-09-02 00:04:36,38:26:67:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-17,14,10,71959,2.251065731048584,2
2025-09-02 00:04:36,D8:79:A9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-27,14,10,38703,2.2390198707580566,2
2025-09-02 00:04:36,B0:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-9,14,10,62972,2.243342876434326,2
2025-09-02 00:04:36,98:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-10,14,10,57661,2.231574296951294,2
2025-09-02 00:04:36,4C:A0:4C:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-16,14,10,64836,2.212095022201538,2
2025-09-02 00:04:36,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-31,14,10,41655,2.1046714782714844,2
2025-09-02 00:04:24,B0:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-8,14,10,62923,3.926551342010498,2
2025-09-02 00:04:23,D8:79:A9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-37,14,10,38461,3.615177631378174,2
2025-09-02 00:04:23,4C:A0:4C:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-16,14,10,64958,3.5236763954162598,2
2025-09-02 00:04:23,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-38,14,10,40796,3.39367938041687,2
2025-09-02 00:04:22,38:26:67:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-18,14,10,71881,2.2399094104766846,2
2025-09-02 00:04:22,98:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-9,14,10,57826,2.2213854789733887,2
2025-09-02 00:04:20,B0:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-9,14,10,62925,2.294846296310425,2
2025-09-02 00:04:19,38:26:67:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-18,14,10,71894,2.2618956565856934,2
2025-09-02 00:04:19,98:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-10,14,10,57902,2.2506814002990723,2
2025-09-02 00:04:19,4C:A0:4C:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-16,14,10,64739,2.248666524887085,2
2025-09-02 00:04:19,D8:79:A9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-30,14,10,38532,2.2386233806610107,2
2025-09-02 00:04:19,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-38,14,10,40526,2.133721113204956,2
2025-09-02 00:03:17,38:26:67:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-17,14,10,72317,2.2405166625976562,2
2025-09-02 00:03:17,98:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-9,14,10,57869,2.220360040664673,2
2025-09-02 00:03:17,4C:A0:4C:A4:AE:30,CAMERA_1,1.2.17,WROVER_KIT,-17,14,10,65810,2.1900317668914795,2
2025-09-02 00:03:17,B0:AA:A1:C4:0A:24,CAMERA_1,1.2.17,WROVER_KIT,-9,14,10,62848,2.1827590465545654,2
2025-09-02 00:03:17,D8:79:A9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-38,14,10,38547,2.1185367107391357,2
2025-09-02 00:03:17,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-30,14,10,40895,2.070415496826172,2
2025-09-01 23:57:41,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-41,14,10,40683,2.732142448425293,2
2025-09-01 23:57:41,D8:79:A9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-22,14,10,40490,2.244381904602051,2
2025-09-01 23:56:28,D8:79:A9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-22,14,10,40594,2.1995675563812256,2
2025-09-01 23:56:28,0C:E4:B9:A0:ED:30,CAMERA_1,1.2.17,ESP32S3_EYE,-38,14,10,40895,2.0759100914001465,2
